timestamp,scenario,operating_state,equipment_type,rpm,vibration_x_mms,vibration_y_mms,vibration_z_mms,bearing_de_temp_c,bearing_nde_temp_c,stator_winding_temp_c,power_kw,fault_active
2026-01-01T01:16:46.500000Z,bearing_fault,BEARING_FAULT,motor,2948.9,0.956,5.63,0.841,70.06,45.05,64.9,80.13,1
2026-01-01T01:16:46.600000Z,bearing_fault,BEARING_FAULT,motor,2948.4,2.193,5.913,0.785,70.16,45.31,64.93,76.66,1
2026-01-01T01:16:46.700000Z,bearing_fault,BEARING_FAULT,motor,2948.6,3.334,5.977,0.786,69.92,45.22,64.93,78.08,1
2026-01-01T01:16:46.800000Z,bearing_fault,BEARING_FAULT,motor,2947.8,4.202,5.74,0.862,70.18,44.76,65.1,80.8,1
2026-01-01T01:16:46.900000Z,bearing_fault,BEARING_FAULT,motor,2946.8,5.253,5.805,0.812,69.99,45.04,65.49,80.92,1
2026-01-01T01:16:47Z,bearing_fault,BEARING_FAULT,motor,2947.6,5.758,5.695,0.956,69.88,45.39,65.0,78.92,1
2026-01-01T01:16:47.100000Z,bearing_fault,BEARING_FAULT,motor,2946.9,6.295,5.588,0.766,69.68,45.33,64.86,79.46,1
2026-01-01T01:16:47.200000Z,bearing_fault,BEARING_FAULT,motor,2947.1,6.853,5.529,0.816,69.87,45.43,65.21,77.9,1
2026-01-01T01:16:47.300000Z,bearing_fault,BEARING_FAULT,motor,2946.4,6.855,5.594,0.843,70.19,45.23,64.99,78.88,1
2026-01-01T01:16:47.400000Z,bearing_fault,BEARING_FAULT,motor,2947.4,6.506,5.592,0.786,69.79,45.23,64.9,79.37,1
2026-01-01T01:16:47.500000Z,bearing_fault,BEARING_FAULT,motor,2946.2,6.203,5.508,0.758,70.27,45.24,64.6,80.83,1
2026-01-01T01:16:47.600000Z,bearing_fault,BEARING_FAULT,motor,2945.5,5.654,5.614,0.742,69.91,45.1,64.91,79.95,1
2026-01-01T01:16:47.700000Z,bearing_fault,BEARING_FAULT,motor,2947.1,4.737,5.762,0.871,69.67,45.34,64.85,79.34,1
2026-01-01T01:16:47.800000Z,bearing_fault,BEARING_FAULT,motor,2946.5,3.6,5.823,0.763,70.24,45.15,64.84,79.96,1
2026-01-01T01:16:47.900000Z,bearing_fault,BEARING_FAULT,motor,2945.6,2.59,5.637,0.746,69.94,45.03,65.14,79.05,1
2026-01-01T01:16:48Z,bearing_fault,BEARING_FAULT,motor,2946.4,1.38,6.033,0.81,69.7,45.41,64.84,79.93,1
2026-01-01T01:16:48.100000Z,bearing_fault,BEARING_FAULT,motor,2945.5,0.18,5.906,0.791,70.07,45.13,64.94,79.37,1
2026-01-01T01:16:48.200000Z,bearing_fault,BEARING_FAULT,motor,2946.1,0.728,5.756,0.902,70.01,45.13,64.65,79.83,1
2026-01-01T01:16:48.300000Z,bearing_fault,BEARING_FAULT,motor,2945.7,1.915,5.574,0.746,69.78,45.19,64.46,78.17,1
2026-01-01T01:16:48.400000Z,bearing_fault,BEARING_FAULT,motor,2945.1,2.872,5.65,0.786,69.93,45.27,65.08,81.39,1
2026-01-01T01:16:48.500000Z,bearing_fault,BEARING_FAULT,motor,2945.4,3.717,5.748,0.76,69.78,44.89,64.65,79.15,1
2026-01-01T01:16:48.600000Z,bearing_fault,BEARING_FAULT,motor,2945.6,3.957,5.405,0.806,69.99,45.03,65.23,80.27,1
2026-01-01T01:16:48.700000Z,bearing_fault,BEARING_FAULT,motor,2945.0,4.4,5.637,0.83,69.53,44.95,64.93,77.88,1
2026-01-01T01:16:48.800000Z,bearing_fault,BEARING_FAULT,motor,2945.5,4.325,5.624,0.788,69.68,45.0,64.86,79.12,1
2026-01-01T01:16:48.900000Z,bearing_fault,BEARING_FAULT,motor,2945.2,4.1,5.785,0.72,70.13,45.44,64.74,80.79,1
2026-01-01T01:16:49Z,bearing_fault,BEARING_FAULT,motor,2945.2,3.735,5.728,0.812,69.92,44.75,65.3,80.88,1
2026-01-01T01:16:49.100000Z,bearing_fault,BEARING_FAULT,motor,2944.8,2.967,5.887,0.774,70.07,45.32,64.86,80.26,1
2026-01-01T01:16:49.200000Z,bearing_fault,BEARING_FAULT,motor,2945.3,2.179,5.922,0.797,69.91,45.27,65.07,80.34,1
2026-01-01T01:16:49.300000Z,bearing_fault,BEARING_FAULT,motor,2944.4,1.252,5.853,0.878,69.69,44.98,65.1,79.63,1
2026-01-01T01:16:49.400000Z,bearing_fault,BEARING_FAULT,motor,2945.0,0.551,5.585,0.75,70.02,44.99,65.17,79.44,1
2026-01-01T01:16:49.500000Z,bearing_fault,BEARING_FAULT,motor,2944.7,0.906,5.848,0.776,70.16,45.04,65.26,80.08,1
2026-01-01T01:16:49.600000Z,bearing_fault,BEARING_FAULT,motor,2944.4,2.286,5.497,0.807,70.37,45.27,64.97,79.32,1
2026-01-01T01:16:49.700000Z,bearing_fault,BEARING_FAULT,motor,2946.1,3.063,5.398,0.826,69.55,45.0,65.12,80.33,1
2026-01-01T01:16:49.800000Z,bearing_fault,BEARING_FAULT,motor,2945.3,4.452,5.558,0.881,70.49,45.27,65.23,78.59,1
2026-01-01T01:16:49.900000Z,bearing_fault,BEARING_FAULT,motor,2945.8,5.064,5.4,0.853,69.62,45.06,64.94,80.49,1
2026-01-01T01:16:50Z,bearing_fault,BEARING_FAULT,motor,2944.7,5.899,5.622,0.799,70.14,45.02,64.97,80.56,1
2026-01-01T01:16:50.100000Z,bearing_fault,BEARING_FAULT,motor,2945.6,6.385,5.732,0.717,70.11,45.64,64.76,80.45,1
2026-01-01T01:16:50.200000Z,bearing_fault,BEARING_FAULT,motor,2946.1,6.85,5.79,0.75,70.09,45.28,65.22,80.7,1
2026-01-01T01:16:50.300000Z,bearing_fault,BEARING_FAULT,motor,2946.4,6.802,5.834,0.741,69.94,45.31,65.02,80.34,1
2026-01-01T01:16:50.400000Z,bearing_fault,BEARING_FAULT,motor,2946.2,6.575,6.094,0.79,70.12,44.8,65.05,79.52,1
2026-01-01T01:16:50.500000Z,bearing_fault,BEARING_FAULT,motor,2946.7,6.199,5.759,0.749,69.81,44.96,65.03,79.55,1
2026-01-01T01:16:50.600000Z,bearing_fault,BEARING_FAULT,motor,2946.5,5.291,5.887,0.765,69.76,45.25,65.16,78.24,1
2026-01-01T01:16:50.700000Z,bearing_fault,BEARING_FAULT,motor,2946.4,4.636,5.81,0.701,69.88,45.45,65.13,79.31,1
2026-01-01T01:16:50.800000Z,bearing_fault,BEARING_FAULT,motor,2947.0,3.605,5.667,0.816,69.94,45.31,65.11,78.36,1
2026-01-01T01:16:50.900000Z,bearing_fault,BEARING_FAULT,motor,2946.5,2.634,5.644,0.742,69.85,45.2,64.78,81.43,1
2026-01-01T01:16:51Z,bearing_fault,BEARING_FAULT,motor,2947.1,1.581,5.609,0.781,70.2,45.44,64.85,78.61,1
2026-01-01T01:16:51.100000Z,bearing_fault,BEARING_FAULT,motor,2946.6,0.213,5.607,0.827,69.82,45.65,64.83,80.08,1
2026-01-01T01:16:51.200000Z,bearing_fault,BEARING_FAULT,motor,2948.2,0.576,5.692,0.733,69.9,45.08,64.87,79.88,1
2026-01-01T01:16:51.300000Z,bearing_fault,BEARING_FAULT,motor,2947.7,1.615,5.756,0.675,70.2,45.08,64.84,81.1,1
2026-01-01T01:16:51.400000Z,bearing_fault,BEARING_FAULT,motor,2947.9,2.586,5.738,0.779,70.34,45.4,65.12,78.59,1
2026-01-01T01:16:51.500000Z,bearing_fault,BEARING_FAULT,motor,2947.9,3.28,5.841,0.759,70.11,44.95,65.39,80.69,1
2026-01-01T01:16:51.600000Z,bearing_fault,BEARING_FAULT,motor,2949.3,4.211,5.742,0.796,70.26,45.09,64.95,80.08,1
2026-01-01T01:16:51.700000Z,bearing_fault,BEARING_FAULT,motor,2948.1,4.268,5.969,0.739,70.0,45.13,64.56,78.65,1
2026-01-01T01:16:51.800000Z,bearing_fault,BEARING_FAULT,motor,2949.3,4.421,5.899,0.766,69.97,45.24,64.82,79.34,1
2026-01-01T01:16:51.900000Z,bearing_fault,BEARING_FAULT,motor,2949.6,4.372,5.708,0.711,70.29,45.04,64.91,80.88,1
2026-01-01T01:16:52Z,bearing_fault,BEARING_FAULT,motor,2950.1,3.945,5.744,0.83,70.07,45.25,65.13,78.13,1
2026-01-01T01:16:52.100000Z,bearing_fault,BEARING_FAULT,motor,2949.4,3.106,5.671,0.667,69.93,45.64,65.08,80.91,1
2026-01-01T01:16:52.200000Z,bearing_fault,BEARING_FAULT,motor,2950.1,2.397,5.555,0.713,69.91,45.32,64.96,78.86,1
2026-01-01T01:16:52.300000Z,bearing_fault,BEARING_FAULT,motor,2949.9,1.339,5.517,0.739,69.92,45.01,65.03,79.43,1
2026-01-01T01:16:52.400000Z,bearing_fault,BEARING_FAULT,motor,2951.1,0.273,5.494,0.861,69.89,45.65,65.05,79.9,1
2026-01-01T01:16:52.500000Z,bearing_fault,BEARING_FAULT,motor,2951.1,0.861,5.693,0.759,70.46,45.01,65.2,78.93,1
2026-01-01T01:16:52.600000Z,bearing_fault,BEARING_FAULT,motor,2950.6,2.15,5.762,0.808,69.97,44.91,65.22,79.03,1
2026-01-01T01:16:52.700000Z,bearing_fault,BEARING_FAULT,motor,2950.1,3.35,5.769,0.748,69.86,45.2,65.18,80.3,1
2026-01-01T01:16:52.800000Z,bearing_fault,BEARING_FAULT,motor,2951.1,4.161,5.856,0.807,70.03,44.82,65.24,82.04,1
2026-01-01T01:16:52.900000Z,bearing_fault,BEARING_FAULT,motor,2950.7,5.065,5.922,0.774,70.26,44.95,64.79,80.86,1
2026-01-01T01:16:53Z,bearing_fault,BEARING_FAULT,motor,2951.5,5.813,5.741,0.861,70.32,45.23,65.15,80.5,1
2026-01-01T01:16:53.100000Z,bearing_fault,BEARING_FAULT,motor,2952.5,6.236,5.586,0.803,69.8,45.28,64.89,79.61,1
2026-01-01T01:16:53.200000Z,bearing_fault,BEARING_FAULT,motor,2952.2,6.608,5.563,0.847,70.2,45.37,65.18,78.0,1
2026-01-01T01:16:53.300000Z,bearing_fault,BEARING_FAULT,motor,2952.7,6.752,5.575,0.823,69.78,45.38,65.06,79.63,1
2026-01-01T01:16:53.400000Z,bearing_fault,BEARING_FAULT,motor,2953.0,6.541,5.634,0.783,70.3,45.07,64.67,80.08,1
2026-01-01T01:16:53.500000Z,bearing_fault,BEARING_FAULT,motor,2952.6,5.94,5.523,0.836,69.79,45.28,65.09,78.86,1
2026-01-01T01:16:53.600000Z,bearing_fault,BEARING_FAULT,motor,2952.9,5.65,5.613,0.74,69.88,45.31,64.82,81.82,1
2026-01-01T01:16:53.700000Z,bearing_fault,BEARING_FAULT,motor,2952.9,4.866,5.629,0.748,70.1,44.97,64.96,81.76,1
2026-01-01T01:16:53.800000Z,bearing_fault,BEARING_FAULT,motor,2952.8,3.679,5.733,0.745,69.93,45.44,65.01,79.37,1
2026-01-01T01:16:53.900000Z,bearing_fault,BEARING_FAULT,motor,2954.0,2.759,5.719,0.735,69.91,44.92,64.84,80.45,1
2026-01-01T01:16:54Z,bearing_fault,BEARING_FAULT,motor,2954.1,1.537,5.621,0.728,70.06,45.04,65.07,79.81,1
2026-01-01T01:16:54.100000Z,bearing_fault,BEARING_FAULT,motor,2953.2,0.138,5.853,0.724,70.02,45.27,65.1,78.0,1
2026-01-01T01:16:54.200000Z,bearing_fault,BEARING_FAULT,motor,2953.8,0.869,5.743,0.842,69.76,45.1,65.03,78.33,1
2026-01-01T01:16:54.300000Z,bearing_fault,BEARING_FAULT,motor,2953.6,1.936,5.64,0.79,70.33,45.18,65.31,80.14,1
2026-01-01T01:16:54.400000Z,bearing_fault,BEARING_FAULT,motor,2954.4,2.675,5.741,0.806,70.04,44.94,65.16,81.73,1
2026-01-01T01:16:54.500000Z,bearing_fault,BEARING_FAULT,motor,2953.6,3.473,5.624,0.674,70.33,45.48,65.32,79.99,1
2026-01-01T01:16:54.600000Z,bearing_fault,BEARING_FAULT,motor,2954.8,4.134,5.294,0.771,70.06,44.67,64.91,79.81,1
2026-01-01T01:16:54.700000Z,bearing_fault,BEARING_FAULT,motor,2954.2,4.17,5.636,0.788,70.16,44.77,65.03,79.48,1
2026-01-01T01:16:54.800000Z,bearing_fault,BEARING_FAULT,motor,2955.1,4.248,5.639,0.791,69.95,45.13,65.35,80.13,1
2026-01-01T01:16:54.900000Z,bearing_fault,BEARING_FAULT,motor,2954.6,4.048,5.744,0.822,69.82,45.44,64.75,79.26,1
2026-01-01T01:16:55Z,bearing_fault,BEARING_FAULT,motor,2955.8,3.549,5.693,0.825,70.05,45.12,65.02,81.32,1
2026-01-01T01:16:55.100000Z,bearing_fault,BEARING_FAULT,motor,2953.4,2.992,5.901,0.831,70.31,45.32,64.82,81.01,1
2026-01-01T01:16:55.200000Z,bearing_fault,BEARING_FAULT,motor,2954.8,2.174,5.783,0.868,69.87,44.97,65.18,81.23,1
2026-01-01T01:16:55.300000Z,bearing_fault,BEARING_FAULT,motor,2954.3,1.449,5.904,0.763,69.96,45.06,64.73,80.28,1
2026-01-01T01:16:55.400000Z,bearing_fault,BEARING_FAULT,motor,2954.8,0.286,5.865,0.833,70.03,45.39,64.94,79.78,1
2026-01-01T01:16:55.500000Z,bearing_fault,BEARING_FAULT,motor,2955.0,0.847,5.684,0.813,70.15,45.31,64.87,79.71,1
2026-01-01T01:16:55.600000Z,bearing_fault,BEARING_FAULT,motor,2955.3,1.955,5.496,0.811,69.96,45.27,65.22,80.26,1
2026-01-01T01:16:55.700000Z,bearing_fault,BEARING_FAULT,motor,2955.6,2.92,5.499,0.778,69.72,45.29,65.19,80.05,1
2026-01-01T01:16:55.800000Z,bearing_fault,BEARING_FAULT,motor,2955.2,4.248,5.56,0.742,70.17,45.22,64.57,80.88,1
2026-01-01T01:16:55.900000Z,bearing_fault,BEARING_FAULT,motor,2955.4,5.234,5.739,0.755,69.87,45.13,65.21,80.53,1
2026-01-01T01:16:56Z,bearing_fault,BEARING_FAULT,motor,2955.1,5.896,5.761,0.82,69.82,44.94,64.98,78.3,1
2026-01-01T01:16:56.100000Z,bearing_fault,BEARING_FAULT,motor,2954.6,6.485,5.61,0.777,70.17,44.73,65.2,81.13,1
2026-01-01T01:16:56.200000Z,bearing_fault,BEARING_FAULT,motor,2954.7,6.852,5.857,0.915,70.02,45.16,64.84,79.92,1
2026-01-01T01:16:56.300000Z,bearing_fault,BEARING_FAULT,motor,2954.5,6.85,5.777,0.761,70.02,45.24,65.17,79.82,1
2026-01-01T01:16:56.400000Z,bearing_fault,BEARING_FAULT,motor,2953.8,6.547,5.92,0.86,69.95,45.04,64.84,82.23,1
2026-01-01T01:16:56.500000Z,bearing_fault,BEARING_FAULT,motor,2954.0,6.126,5.884,0.821,70.06,45.25,65.11,79.5,1
2026-01-01T01:16:56.600000Z,bearing_fault,BEARING_FAULT,motor,2954.5,5.388,5.65,0.888,69.56,45.37,64.75,80.12,1
2026-01-01T01:16:56.700000Z,bearing_fault,BEARING_FAULT,motor,2954.4,4.585,5.896,0.791,70.14,45.36,64.94,78.33,1
2026-01-01T01:16:56.800000Z,bearing_fault,BEARING_FAULT,motor,2954.0,3.807,5.763,0.788,69.89,45.23,64.88,81.63,1
2026-01-01T01:16:56.900000Z,bearing_fault,BEARING_FAULT,motor,2954.3,2.485,5.581,0.844,69.72,45.35,65.11,78.75,1
2026-01-01T01:16:57Z,bearing_fault,BEARING_FAULT,motor,2952.9,1.457,5.58,0.775,69.7,45.39,64.95,78.93,1
2026-01-01T01:16:57.100000Z,bearing_fault,BEARING_FAULT,motor,2952.8,0.426,5.467,0.746,69.73,45.09,65.12,81.45,1
2026-01-01T01:16:57.200000Z,bearing_fault,BEARING_FAULT,motor,2951.9,0.66,5.583,0.915,69.97,45.05,65.01,80.34,1
2026-01-01T01:16:57.300000Z,bearing_fault,BEARING_FAULT,motor,2953.0,1.758,5.659,0.864,70.22,45.44,64.46,78.86,1
2026-01-01T01:16:57.400000Z,bearing_fault,BEARING_FAULT,motor,2952.8,2.663,5.642,0.803,69.87,45.31,64.83,80.48,1
2026-01-01T01:16:57.500000Z,bearing_fault,BEARING_FAULT,motor,2952.8,3.433,5.841,0.758,70.12,45.46,65.09,80.58,1
2026-01-01T01:16:57.600000Z,bearing_fault,BEARING_FAULT,motor,2953.0,3.921,5.877,0.766,69.97,44.94,64.84,79.42,1
2026-01-01T01:16:57.700000Z,bearing_fault,BEARING_FAULT,motor,2952.5,4.349,5.889,0.758,69.94,45.45,64.72,80.19,1
2026-01-01T01:16:57.800000Z,bearing_fault,BEARING_FAULT,motor,2951.8,4.517,5.703,0.806,70.17,44.79,65.16,79.04,1
2026-01-01T01:16:57.900000Z,bearing_fault,BEARING_FAULT,motor,2951.4,4.058,5.746,0.752,69.9,45.37,64.97,81.06,1
2026-01-01T01:16:58Z,bearing_fault,BEARING_FAULT,motor,2951.6,3.951,5.647,0.766,70.0,45.29,65.13,79.7,1
2026-01-01T01:16:58.100000Z,bearing_fault,BEARING_FAULT,motor,2950.4,3.087,5.518,0.772,69.94,44.85,64.89,79.39,1
2026-01-01T01:16:58.200000Z,bearing_fault,BEARING_FAULT,motor,2949.8,2.329,5.558,0.728,70.24,45.06,64.67,81.65,1
2026-01-01T01:16:58.300000Z,bearing_fault,BEARING_FAULT,motor,2950.4,1.227,5.674,0.844,69.92,45.21,64.95,81.69,1
2026-01-01T01:16:58.400000Z,bearing_fault,BEARING_FAULT,motor,2951.3,0.079,5.607,0.859,69.92,45.06,64.94,79.02,1
2026-01-01T01:16:58.500000Z,bearing_fault,BEARING_FAULT,motor,2949.1,1.048,5.603,0.831,70.4,45.58,64.96,79.8,1
2026-01-01T01:16:58.600000Z,bearing_fault,BEARING_FAULT,motor,2949.9,2.16,5.716,0.806,70.04,45.27,65.05,80.96,1
2026-01-01T01:16:58.700000Z,bearing_fault,BEARING_FAULT,motor,2950.1,3.36,5.73,0.798,70.17,45.03,64.99,81.54,1
2026-01-01T01:16:58.800000Z,bearing_fault,BEARING_FAULT,motor,2949.8,4.15,5.678,0.829,70.05,44.84,64.84,80.45,1
2026-01-01T01:16:58.900000Z,bearing_fault,BEARING_FAULT,motor,2949.3,4.837,5.954,0.835,69.59,45.35,64.88,80.35,1
2026-01-01T01:16:59Z,bearing_fault,BEARING_FAULT,motor,2948.7,5.942,5.737,0.849,70.14,45.5,64.85,80.1,1
2026-01-01T01:16:59.100000Z,bearing_fault,BEARING_FAULT,motor,2949.0,6.232,5.652,0.873,69.97,45.51,64.55,79.42,1
2026-01-01T01:16:59.200000Z,bearing_fault,BEARING_FAULT,motor,2948.2,6.504,5.639,0.648,70.26,44.96,64.92,78.74,1
2026-01-01T01:16:59.300000Z,bearing_fault,BEARING_FAULT,motor,2947.8,6.794,5.544,0.802,70.22,45.26,64.94,80.82,1
2026-01-01T01:16:59.400000Z,bearing_fault,BEARING_FAULT,motor,2947.3,6.505,5.625,0.837,69.85,45.15,65.32,77.91,1
2026-01-01T01:16:59.500000Z,bearing_fault,BEARING_FAULT,motor,2948.5,6.23,5.611,0.729,69.91,45.08,65.22,78.43,1
2026-01-01T01:16:59.600000Z,bearing_fault,BEARING_FAULT,motor,2947.7,5.469,5.637,0.822,70.04,44.57,65.03,79.68,1
2026-01-01T01:16:59.700000Z,bearing_fault,BEARING_FAULT,motor,2947.2,4.639,5.575,0.71,69.79,45.61,65.06,80.11,1
2026-01-01T01:16:59.800000Z,bearing_fault,BEARING_FAULT,motor,2946.9,3.854,5.766,0.858,69.79,45.02,65.15,80.85,1
2026-01-01T01:16:59.900000Z,bearing_fault,BEARING_FAULT,motor,2947.1,2.613,5.819,0.826,70.12,45.17,64.72,79.83,1
2026-01-01T01:17:00Z,bearing_fault,BEARING_FAULT,motor,2946.8,1.388,5.663,0.779,69.67,45.48,64.78,80.26,1
2026-01-01T01:17:00.100000Z,bearing_fault,BEARING_FAULT,motor,2946.3,0.251,5.67,0.839,70.19,45.6,65.23,78.71,1
2026-01-01T01:17:00.200000Z,bearing_fault,BEARING_FAULT,motor,2946.2,0.863,5.769,0.939,69.66,45.08,64.89,78.06,1
2026-01-01T01:17:00.300000Z,bearing_fault,BEARING_FAULT,motor,2948.1,1.903,5.768,0.892,70.26,45.27,65.06,80.66,1
2026-01-01T01:17:00.400000Z,bearing_fault,BEARING_FAULT,motor,2945.9,2.841,5.645,0.884,70.15,45.33,65.08,81.28,1
2026-01-01T01:17:00.500000Z,bearing_fault,BEARING_FAULT,motor,2945.9,3.361,5.643,0.778,69.84,44.86,65.23,79.86,1
2026-01-01T01:17:00.600000Z,bearing_fault,BEARING_FAULT,motor,2945.4,3.944,5.634,0.813,70.44,45.04,65.09,81.85,1
2026-01-01T01:17:00.700000Z,bearing_fault,BEARING_FAULT,motor,2946.1,4.32,5.681,0.773,69.78,45.18,64.94,80.02,1
2026-01-01T01:17:00.800000Z,bearing_fault,BEARING_FAULT,motor,2945.5,4.227,5.636,0.787,69.84,45.38,65.09,80.14,1
2026-01-01T01:17:00.900000Z,bearing_fault,BEARING_FAULT,motor,2945.7,4.088,5.559,0.739,70.02,44.9,64.99,79.55,1
2026-01-01T01:17:01Z,bearing_fault,BEARING_FAULT,motor,2947.0,3.591,5.735,0.802,70.01,45.14,65.07,80.56,1
2026-01-01T01:17:01.100000Z,bearing_fault,BEARING_FAULT,motor,2944.3,3.032,5.775,0.773,70.22,45.15,65.08,80.43,1
2026-01-01T01:17:01.200000Z,bearing_fault,BEARING_FAULT,motor,2945.7,2.432,5.887,0.801,70.2,45.29,64.73,80.93,1
2026-01-01T01:17:01.300000Z,bearing_fault,BEARING_FAULT,motor,2946.0,1.396,5.971,0.768,69.91,45.39,65.02,79.74,1
2026-01-01T01:17:01.400000Z,bearing_fault,BEARING_FAULT,motor,2945.2,0.112,5.708,0.839,70.23,45.05,64.7,82.08,1
2026-01-01T01:17:01.500000Z,bearing_fault,BEARING_FAULT,motor,2944.2,0.857,5.763,0.764,70.16,45.22,65.12,81.54,1
2026-01-01T01:17:01.600000Z,bearing_fault,BEARING_FAULT,motor,2944.8,2.029,5.707,0.801,69.85,45.03,64.81,78.95,1
2026-01-01T01:17:01.700000Z,bearing_fault,BEARING_FAULT,motor,2945.0,2.952,5.754,0.815,70.29,45.49,64.89,80.2,1
2026-01-01T01:17:01.800000Z,bearing_fault,BEARING_FAULT,motor,2945.5,4.203,5.459,0.764,69.74,45.55,64.81,81.31,1
2026-01-01T01:17:01.900000Z,bearing_fault,BEARING_FAULT,motor,2944.2,5.264,5.545,0.817,70.12,45.63,65.24,79.97,1
2026-01-01T01:17:02Z,bearing_fault,BEARING_FAULT,motor,2944.5,5.922,5.676,0.765,69.97,45.13,65.23,80.7,1
2026-01-01T01:17:02.100000Z,bearing_fault,BEARING_FAULT,motor,2945.3,6.523,5.79,0.76,70.01,45.35,64.99,80.84,1
2026-01-01T01:17:02.200000Z,bearing_fault,BEARING_FAULT,motor,2945.4,6.584,5.853,0.89,70.4,45.28,64.94,78.74,1
2026-01-01T01:17:02.300000Z,bearing_fault,BEARING_FAULT,motor,2944.5,6.739,5.894,0.87,69.85,45.06,64.93,80.15,1
2026-01-01T01:17:02.400000Z,bearing_fault,BEARING_FAULT,motor,2945.7,6.742,6.041,0.788,70.16,45.58,64.93,78.27,1
2026-01-01T01:17:02.500000Z,bearing_fault,BEARING_FAULT,motor,2945.7,6.061,5.898,0.857,69.88,44.97,64.71,79.43,1
2026-01-01T01:17:02.600000Z,bearing_fault,BEARING_FAULT,motor,2945.6,5.497,5.877,0.79,70.04,45.13,65.1,79.31,1
2026-01-01T01:17:02.700000Z,bearing_fault,BEARING_FAULT,motor,2945.9,4.432,5.77,0.819,70.0,45.53,65.06,78.52,1
2026-01-01T01:17:02.800000Z,bearing_fault,BEARING_FAULT,motor,2946.2,3.632,5.862,0.71,69.95,45.29,65.12,78.37,1
2026-01-01T01:17:02.900000Z,bearing_fault,BEARING_FAULT,motor,2946.1,2.49,5.541,0.762,69.7,45.14,65.07,79.42,1
2026-01-01T01:17:03Z,bearing_fault,BEARING_FAULT,motor,2946.5,1.452,5.366,0.901,70.25,45.17,64.98,79.28,1
2026-01-01T01:17:03.100000Z,bearing_fault,BEARING_FAULT,motor,2946.6,0.427,5.692,0.752,69.82,45.4,65.01,78.44,1
2026-01-01T01:17:03.200000Z,bearing_fault,BEARING_FAULT,motor,2946.2,0.885,5.745,0.821,69.98,45.01,65.25,79.44,1
2026-01-01T01:17:03.300000Z,bearing_fault,BEARING_FAULT,motor,2947.3,1.872,5.753,0.827,70.03,45.35,64.63,79.28,1
2026-01-01T01:17:03.400000Z,bearing_fault,BEARING_FAULT,motor,2947.4,2.642,5.879,0.948,70.32,45.27,64.72,79.3,1
2026-01-01T01:17:03.500000Z,bearing_fault,BEARING_FAULT,motor,2947.0,3.27,5.731,0.803,69.91,45.2,65.11,79.27,1
2026-01-01T01:17:03.600000Z,bearing_fault,BEARING_FAULT,motor,2947.1,3.822,5.754,0.839,69.81,45.28,65.3,79.74,1
2026-01-01T01:17:03.700000Z,bearing_fault,BEARING_FAULT,motor,2946.9,4.14,5.679,0.81,69.63,45.68,65.35,81.01,1
2026-01-01T01:17:03.800000Z,bearing_fault,BEARING_FAULT,motor,2946.8,4.567,5.724,0.716,70.22,45.05,64.89,80.18,1
2026-01-01T01:17:03.900000Z,bearing_fault,BEARING_FAULT,motor,2947.5,4.338,5.806,0.794,69.93,44.99,65.27,80.25,1
2026-01-01T01:17:04Z,bearing_fault,BEARING_FAULT,motor,2948.0,3.868,5.414,0.765,69.93,45.19,64.9,80.36,1
2026-01-01T01:17:04.100000Z,bearing_fault,BEARING_FAULT,motor,2948.6,3.299,5.562,0.743,70.0,45.16,64.74,79.94,1
2026-01-01T01:17:04.200000Z,bearing_fault,BEARING_FAULT,motor,2948.3,2.276,5.597,0.768,70.25,45.22,65.13,79.71,1
2026-01-01T01:17:04.300000Z,bearing_fault,BEARING_FAULT,motor,2949.0,1.385,5.449,0.879,69.77,45.26,65.1,81.4,1
2026-01-01T01:17:04.400000Z,bearing_fault,BEARING_FAULT,motor,2949.2,0.141,5.64,0.836,69.72,45.28,65.26,80.76,1
2026-01-01T01:17:04.500000Z,bearing_fault,BEARING_FAULT,motor,2948.9,0.993,5.81,0.78,70.02,45.04,65.27,81.11,1
2026-01-01T01:17:04.600000Z,bearing_fault,BEARING_FAULT,motor,2949.9,2.183,5.811,0.822,70.11,45.01,64.82,79.53,1
2026-01-01T01:17:04.700000Z,bearing_fault,BEARING_FAULT,motor,2949.2,3.102,5.827,0.873,70.14,45.09,64.93,78.97,1
2026-01-01T01:17:04.800000Z,bearing_fault,BEARING_FAULT,motor,2950.1,4.06,5.858,0.755,69.6,45.45,65.28,78.0,1
2026-01-01T01:17:04.900000Z,bearing_fault,BEARING_FAULT,motor,2950.1,4.89,5.87,0.79,70.03,45.05,64.7,80.31,1
2026-01-01T01:17:05Z,bearing_fault,BEARING_FAULT,motor,2949.9,5.666,5.818,0.83,69.98,45.67,64.95,79.12,1
2026-01-01T01:17:05.100000Z,bearing_fault,BEARING_FAULT,motor,2950.2,6.209,5.628,0.753,69.92,44.98,64.85,80.32,1
2026-01-01T01:17:05.200000Z,bearing_fault,BEARING_FAULT,motor,2950.8,6.62,5.663,0.819,70.12,45.3,64.93,79.47,1
2026-01-01T01:17:05.300000Z,bearing_fault,BEARING_FAULT,motor,2950.3,6.839,5.54,0.823,70.17,44.65,65.23,79.88,1
2026-01-01T01:17:05.400000Z,bearing_fault,BEARING_FAULT,motor,2952.1,6.553,5.709,0.854,69.91,45.18,65.33,79.88,1
2026-01-01T01:17:05.500000Z,bearing_fault,BEARING_FAULT,motor,2951.5,6.312,5.531,0.898,69.83,44.92,64.96,81.25,1
